caderno_numero,tec_id,banca,concurso,ano,enunciado_resumo,status_comparacao,questao_existente_id,unidade,artigos,uso_pedagogico,confianca,motivo,arquivo_origem,pagina
647,1256097,VUNESP,Coo (Pref Cananéia)/Pref Cananéia/Centro de Referência e Assistência Social/2020,2020,A violência contra a mulher pode ser compreendida como resultado da estruturação na sociedade de um tipo de relação em que todas as formas d…,NOVA,,U1,5,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 5. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,10
648,1374243,ADM&TEC,GCM (Mata Grande)/Pref Mata Grande/2020,2020,"Leia as afirmativas a seguir: I. A violência física contra a mulher inclui, entre outras, qualquer conduta que lhe cause dano emocional e di…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,10
649,1121086,CEBRASPE (CESPE),AJ (TJ PA)/TJ PA/Psicologia/2020,2020,"A respeito da violência doméstica contra a mulher, julgue os próximos itens. I A violência doméstica caracteriza-se por ser cometida estrita…",NOVA,,,,BANCO_GERAL_MISSAO_FINAL,baixa,"Nenhum sinal de artigo ou vocabulario tematico detectado automaticamente; nao lida individualmente nesta fase.",Caderno Lei Maria da Penha - 601 ao 800.pdf,11
650,1972388,FUNDATEC,ACS (Pref Porto Alegre)/Pref Porto Alegre/2020,2020,"Sobre as formas de violência doméstica e familiar contra a mulher, de acordo com a Lei Maria da Penha, analise as assertivas abaixo e assina…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,11
651,1221585,Instituto AOCP,ASoc (N Hamburgo)/Pref Novo Hamburgo/2020,2020,"No atendimento da assistente social à Sra Maria, a atendida contou que, na semana anterior, seu marido, Jorge, chegou em casa bêbado e tento…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 3): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,11
652,1173967,CEBRASPE (CESPE),Prom Jus (MPE CE)/MPE CE/2020,2020,"Conforme a Lei Maria da Penha, caracteriza forma específica de violência doméstica e familiar contra a mulher",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 4): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,11
653,1585068,FAUEL,ASoc (Pref Cent Sul)/Pref Centenário Sul/2020,2020,"A respeito da violência contra a mulher, julgue a alternativa CORRETA:",NOVA,,U1,,PRATICA_UNIDADE,alta,Revisao manual completa: Correta trata da violacao dos direitos humanos (art. 6º).,Caderno Lei Maria da Penha - 601 ao 800.pdf,12
654,1501575,EDUCA PB,ASoc (Pref C Índios)/Pref C dos Índios/2020,2020,"De acordo com a Lei 11.340/2006, em seu art. 7º, “ São formas de violência doméstica e familiar contra a mulher, entre outras”: Assinale a a…",NOVA,,U1,7,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 7. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,12
655,1317126,IDIB,GM (Araguaína)/Pref Araguaína/2020,2020,"Analise as afirmativas a seguir sobre a Lei Maria da Penha: I.São formas de violência doméstica e familiar contra a mulher,entre outras, a v…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 4): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,12
656,1501534,EDUCA PB,GM (Pref Cabedelo)/Pref Cabedelo/2020,2020,"Está preconizado no art. 7º da Lei nº 11.340/06, “são formas de violência doméstica e familiar contra a mulher”, entre outras: I. A violênci…",NOVA,,U1,7,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 7. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,12
657,3844720,CONTEMAX,Ass Soc (Pref Alagoa Nova)/Pref Alagoa Nova/2020,2020,"A violência doméstica e familiar contra a mulher é compreendida como “qualquer ação ou omissão baseada no gênero que lhe cause morte, lesão,…",NEAR_DUPLICATE_REVISAR,861,,,NAO_IMPORTAR,baixa,"Similaridade 0.467 com questao existente id 861 (camada C_SIMILARIDADE); revisar antes de decidir NOVA ou JA_EXISTE.",Caderno Lei Maria da Penha - 601 ao 800.pdf,15
658,1501361,EDUCA PB,CEI (Pref Cabedelo)/Pref Cabedelo/2020,2020,A Lei nº 11.340/2006 - Maria da Penha determina que a violência doméstica e familiar contra a mulher constitui uma das formas de violação do…,NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,15
659,1191436,CEBRASPE (CESPE),Ana Min (MPE CE)/MPE CE/Serviço Social/2020,2020,A equipe de serviço social de uma unidade de saúde de alta complexidade foi procurada pela familiar de uma usuária do sistema e por duas pro…,NOVA,,,,BANCO_GERAL_MISSAO_FINAL,baixa,"Nenhum sinal de artigo ou vocabulario tematico detectado automaticamente; nao lida individualmente nesta fase.",Caderno Lei Maria da Penha - 601 ao 800.pdf,15
660,3844710,CONTEMAX,Ass Soc (Pref Alagoa Nova)/Pref Alagoa Nova/2020,2020,"“Em meio à pandemia do novo coronavírus, de acordo com o Monitor da Violência Doméstica e Familiar contra a Mulher no período de isolamento …",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 5): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,15
661,1326308,VUNESP,ASoc (EBSERH HC-UFU)/HU Brasil HC-UFU/2020,2020,"A violência contra a mulher ocorre além das relações conjugais e familiares, sendo múltiplas as manifestações e situações que a caracterizam…",NOVA,,U1,"1;7",BANCO_GERAL_MISSAO_FINAL,baixa,"Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 1,7. Recomenda-se leitura dedicada antes de usar como pratica de unidade.",Caderno Lei Maria da Penha - 601 ao 800.pdf,15
662,1292573,GUALIMP,Ori Soc (Pref Areal)/Pref Areal/2020,2020,"Uma das formas de violência doméstica e familiar contra a mulher é entendida como qualquer conduta que configure calúnia, difamação ou injúr…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,15
663,1107602,SELECON,GCM (Boa Vista)/Pref Boa Vista/2020,2020,"Dan é acusado de injúria contra Fran, sua esposa. Ao ser enquadrado nos crimes tipificados pela Lei Maria da Penha (Lei nº 11.340/2006), o a…",NOVA,,,,BANCO_GERAL_MISSAO_FINAL,baixa,"Nenhum sinal de artigo ou vocabulario tematico detectado automaticamente; nao lida individualmente nesta fase.",Caderno Lei Maria da Penha - 601 ao 800.pdf,15
664,1554384,CEBRASPE (CESPE),Del Pol (PC SE)/PC SE/2020,2020,"No que se refere ao atendimento policial a grupos vulneráveis, julgue o item a seguir. A violência doméstica e familiar pode ser caracteriza…",NOVA,,U1,,PRATICA_UNIDADE,alta,Revisao manual completa: Julga a definicao do caput do art. 5º (acao ou omissao).,Caderno Lei Maria da Penha - 601 ao 800.pdf,15
665,1479113,IBADE,GM (Cariacica)/Pref Cariacica/2020,2020,"Segundo a Lei nº ;11.340/06 (Lei “Maria da Penha”), são formas de violência doméstica e familiar contra a mulher, EXCETO a violência:",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,15
666,1282163,OBJETIVA CONCURSOS,ASoc (P Bandeira)/Pref Pinto Bandeira/2019,2019,"Em conformidade com a Lei nº 11.340/2006 - Lei Maria da Penha, com relação ao que é considerado parte da violência sexual, analisar os itens…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,15
667,1284855,CONTEMAX,ASoc (Pref Aroeiras)/Pref Aroeiras/2019,2019,"A Lei Maria da Penha, nº 11.340/2006, cria mecanismos para coibir a violência doméstica e familiar contra a mulher. Para efeitos dessa Lei, …",NEAR_DUPLICATE_REVISAR,346,,,NAO_IMPORTAR,baixa,"Similaridade 0.36 com questao existente id 346 (camada C_SIMILARIDADE); revisar antes de decidir NOVA ou JA_EXISTE.",Caderno Lei Maria da Penha - 601 ao 800.pdf,15
668,1288406,OBJETIVA CONCURSOS,ACS (Pref SJ Ouro)/Pref SJ do Ouro/2019,2019,"Em conformidade com a Lei nº 11.340/2006 - Maria da Penha, assinalar a alternativa que preenche a lacuna abaixo CORRETAMENTE: É forma de vio…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,15
669,1289766,OBJETIVA CONCURSOS,CSoc (Pref SJ Ouro)/Pref SJ do Ouro/2019,2019,"Considerando-se a Lei nº 11.340/2006 - Lei Maria da Penha, analisar os itens abaixo: I. Configura-se violência doméstica e familiar contra a…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,15
670,2365494,FUNDEPES COPEVE-UFAL,GM (Pref Pilar)/Pref Pilar/2019,2019,"A Lei Federal nº 11.340/2006 (Estatuto da Mulher - Lei Maria da Penha) confere especial proteção à mulher, classificando em diferentes tipos…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 3): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,15
671,1598117,FURB,ASoc (Guabiruba/Pref Guabiruba/2019,2019,A promulgação da Lei Maria da Penha (Lei nº 11.340/2006) apresenta um avanço em relação ao tratamento dado às denúncias relativas à violênci…,NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,16
672,1597203,FURB,Ag (Pref Guabiruba)/Pref Guabiruba/Educação Social/2019,2019,A promulgação da Lei Maria da Penha (Lei nº 11.340/2006) apresenta um avanço em relação ao tratamento dado às denúncias relativas à violênci…,NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,16
673,1724591,Marinha,QT (Marinha)/Marinha/Serviço Social/2019,2019,Uma servidora civil procurou a assistente social da sua Organização militar relatando a seguinte situação: encontra-se em uma nova relação c…,NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,16
674,1334760,FAFIPA,GCM (Pref Araucária)/Pref Araucária/2019,2019,"Para os efeitos da Lei Maria da Penha, configura violência doméstica e familiar contra a mulher qualquer ação ou omissão baseada no gênero q…",NEAR_DUPLICATE_REVISAR,861,,,NAO_IMPORTAR,baixa,"Similaridade 0.41 com questao existente id 861 (camada C_SIMILARIDADE); revisar antes de decidir NOVA ou JA_EXISTE.",Caderno Lei Maria da Penha - 601 ao 800.pdf,16
675,1334761,FAFIPA,GCM (Pref Araucária)/Pref Araucária/2019,2019,"Segundo a Lei Maria da Penha, analise os itens a seguir e assinale a alternativa CORRETA: I. Violência física contra a mulher é entendida co…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,16
676,1357302,OBJETIVA CONCURSOS,PedS (Pref A Olinto)/Pref Antonio Olinto/2019,2019,"Segundo a Lei nº 11.340/2006, em relação a algumas das formas de violência doméstica e familiar contra a mulher, marcar C para as afirmativa…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 4): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,17
677,1045390,Unifil,Cuid (Pref Tupãssi)/Pref Tupãssi/2019,2019,"São formas de violência doméstica e familiar contra a mulher previstas na Lei nº 11.340/2006, exceto:",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,17
678,1376386,ADM&TEC,ASoc (Pref T Vilela)/Pref Teotônio Vilela/2019,2019,"Leia as afirmativas a seguir: I. O Microsoft Word é um software especializado no envio de mensagens de correio eletrônico (e-mail), exclusiv…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,17
679,1376388,ADM&TEC,ASoc (Pref T Vilela)/Pref Teotônio Vilela/2019,2019,"Leia as afirmativas a seguir: I. A violência patrimonial contra a mulher é entendida como qualquer conduta que configure retenção, subtração…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,17
680,2283191,URI,Ass (Pref Santo Ângelo)/Pref Santo Ângelo/2019,2019,"Conforme a Lei nº 11.340/06, também conhecida como Lei Maria da Penha, configura violência doméstica e familiar contra a mulher qualquer açã…",NEAR_DUPLICATE_REVISAR,861,,,NAO_IMPORTAR,baixa,"Similaridade 0.473 com questao existente id 861 (camada C_SIMILARIDADE); revisar antes de decidir NOVA ou JA_EXISTE.",Caderno Lei Maria da Penha - 601 ao 800.pdf,17
681,1404259,FCM,CEFETMINAS - ASoc (Caranaíba)/Pref Caranaíba/2019,2019,"Considerando a Lei Maria da Penha, associe corretamente a forma de violência à sua definição. Formas de Violência 1- Física 2- Psicológica 3…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,18
682,1212588,QUADRIX,Ass Soc (Pref Jataí)/Pref Jataí/2019,2019,"A Lei Maria da Penha apresenta as formas de violência doméstica e familiar contra a mulher. Sendo assim, assinale a alternativa que apresent…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 6): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,18
683,1202743,QUADRIX,OF Train (CRP 8)/CRP 8 (PR)/2019,2019,"Acerca da Lei n.º 11.340/2006 (Lei Maria da Penha), julgue o item. A violência psicológica é uma forma de violência doméstica e familiar con…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,18
684,1479522,OBJETIVA CONCURSOS,ASoc (Carazinho)/Pref Carazinho/2019,2019,"Em conformidade com a Lei nº 11.340/2006 - Lei Maria da Penha, com relação às formas de violência doméstica e familiar contra a mulher, assi…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 5): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,18
685,1046929,Unifil,OrSoc (Pref Tupãssi)/Pref Tupãssi/2019,2019,De acordo com a Lei Maria da Penha (Lei nº 11.340/2006) considera-se violência doméstica e familiar contra a mulher,NOVA,,,,BANCO_GERAL_MISSAO_FINAL,baixa,"Nenhum sinal de artigo ou vocabulario tematico detectado automaticamente; nao lida individualmente nesta fase.",Caderno Lei Maria da Penha - 601 ao 800.pdf,15
686,1494137,VUNESP,ACSoc (Pref Osasco)/Pref Osasco/2019,2019,A Lei Maria da Penha (Lei Federal no 11.340/2006) define a violência doméstica e familiar contra a mulher como qualquer ação ou omissão base…,NOVA,,U1,7,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 7. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,15
687,1176323,CEBRASPE (CESPE),JL (TJ BA)/TJ BA/2019,2019,"Joana vive em união estável com Augusto há três anos. O companheiro, há mais de dois anos, reteve seu cartão bancário com a justificativa in…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,15
688,1046931,Unifil,OrSoc (Pref Tupãssi)/Pref Tupãssi/2019,2019,"Com relação aos âmbitos e relações em que pode ocorrer a violência doméstica e familiar contra a mulher, assinale a alternativa incorreta.",NEAR_DUPLICATE_REVISAR,346,,,NAO_IMPORTAR,baixa,"Similaridade 0.402 com questao existente id 346 (camada C_SIMILARIDADE); revisar antes de decidir NOVA ou JA_EXISTE.",Caderno Lei Maria da Penha - 601 ao 800.pdf,15
689,1151693,Instituto Consulplan,Edu Soc (Pref Suzano)/Pref Suzano/2019,2019,"De acordo com a Lei Maria da Penha, a violência sexual, a violência psicológica, a violência moral, a violência física e a violência patrimo…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 6): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,15
690,1121194,VUNESP,Proc Jur (ESEF)/ESEF/2019,2019,"O marido de Cláudia pratica condutas que lhe causam diminuição da autoestima e que visam causar humilhação, manipulação e ridicularização. O…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,20
691,1529642,OBJETIVA CONCURSOS,Aux (Pref Chapecó)/Pref Chapecó/Enfermagem/2019,2019,"De acordo com a Lei nº 11.340/2006, sobre a violência doméstica e familiar contra a mulher, analisar a sentença abaixo: Para os efeitos dest…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,20
692,1746129,EJUD PI,Estag (TJ PI)/TJ PI/Serviço Social/2019,2019,"A Lei nº 11.340, de 7 de agosto de 2006, foi criada com o objetivo de coibir e prevenir toda e qualquer violência doméstica e familiar contr…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,20
693,1058847,FEPESE,Pol Pen (SAP SC)/SAP SC/2019,2019,"Considerando o disposto na Lei no 11.340, de 7 de agosto de 2006 (Lei Maria da Penha), são formas de violência doméstica e familiar contra a…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 4): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,20
694,1120050,CEV UECE,Ana Gt (Pref Sobral)/Pref Sobral/Serviço Social/2019,2019,"Com o propósito de dar precisão ao conceito de violência doméstica e familiar contra a mulher, a Lei Maria da Penha define unidade doméstica…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,15
695,900149,IBFC,GCM (Conde-PB)/Pref Conde (PB)/3ª Classe/2019,2019,"Acerca das formas de violência contra a mulher estabelecidas na Lei Maria da Penha (Lei n° 11.340/2006), assinale a alternativa incorreta.",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 5): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,15
696,898016,FUNDATEC,Ana (UERGS)/UERGS/Tradutor e Intérprete de Libras/2019,2019,"Leia a seguinte notícia, publicada na Revista Exame em 05/12/2018: “O plenário da Câmara dos Deputados aprovou projeto de lei que obriga agr…",NOVA,,U1,,PRATICA_UNIDADE,alta,"Revisao manual completa: Associa tipos de violencia (fisica/moral/psicologica) as definicoes do art. 7º; a noticia sobre ressarcimento ao SUS e so contexto.",Caderno Lei Maria da Penha - 601 ao 800.pdf,15
697,908463,CEBRASPE (CESPE),Ana GRS (SLU DF)/SLU DF/Serviço Social/2019,2019,"À luz das disposições da Lei Maria da Penha (Lei n.º 11.340/2006), julgue os próximos itens. Para os efeitos da Lei Maria da Penha, violênci…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,15
698,1747723,CSC IFPA,Ass Soc (IF PA)/IF PA/2019,2019,"Segundo a Lei Maria da Penha, Lei Federal número 11.340 de 7 de agosto de 2006, são formas de violência doméstica e familiar contra a mulher…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 6): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,15
699,916362,OBJETIVA CONCURSOS,Age (Pref Tramandaí)/Pref Tramandaí/Comunitário de Saúde/2019,2019,"De acordo com a Lei nº 11.340/2006, são formas de violência doméstica e familiar contra a mulher, entre outras, a violência: I. Física. II. …",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,22
700,880260,Instituto Excelência,ASCAPS (Barra Velha)/Pref Barra Velha/2019,2019,De acordo com a Lei Maria da Penha. Lei 11.340 de 07 de agosto de 2006. São formas de violência doméstica e familiar contra a mulher: Art. 7…,NEAR_DUPLICATE_REVISAR,134,,,NAO_IMPORTAR,baixa,"Similaridade 0.355 com questao existente id 134 (camada C_SIMILARIDADE); revisar antes de decidir NOVA ou JA_EXISTE.",Caderno Lei Maria da Penha - 601 ao 800.pdf,22
701,878134,VUNESP,JE TJAC/TJ AC/2019,2019,"Em relação à violência doméstica e ao quanto previsto na Lei nº 11.340/06 (Lei Maria da Penha), assinale a alternativa correta.",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 3): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,22
702,864454,IADES,Tec Ges (SEASTER PA)/SEASTER PA/Assistente Social/2019,2019,"Para os efeitos da Lei Maria da Penha, configura violência doméstica e familiar contra a mulher qualquer ação ou omissão com base no gênero,…",NEAR_DUPLICATE_REVISAR,346,,,NAO_IMPORTAR,baixa,"Similaridade 0.376 com questao existente id 346 (camada C_SIMILARIDADE); revisar antes de decidir NOVA ou JA_EXISTE.",Caderno Lei Maria da Penha - 601 ao 800.pdf,22
703,926652,VUNESP,Proc (Pref. Poá)/Pref Poá/2019,2019,A Lei no 11.340/06 distingue as várias formas de violência que podem ser empreendidas contra as mulheres. Assinale a alternativa que traz o …,NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 6): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,22
704,930933,CONTEMAX,Ass Soc (Pref Conceição)/Pref Conceição/2019,2019,"“Dentre todos os tipos de violência contra a mulher, existentes no mundo, aquela praticada no ambiente familiar é uma das mais cruéis e perv…",NOVA,,U1,"01;5",BANCO_GERAL_MISSAO_FINAL,baixa,"Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 01,5. Recomenda-se leitura dedicada antes de usar como pratica de unidade.",Caderno Lei Maria da Penha - 601 ao 800.pdf,23
705,864404,IADES,Enf (SEASTER PA)/SEASTER PA/2019,2019,"A Lei nº 11.340/2006, chamada Lei Maria da Penha, cria mecanismos para coibir e prevenir a violência doméstica e familiar contra a mulher, b…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,23
